"Defined","Location","Code Unit","Label","String View","Length","String Type","Is Word"
"","008fe5f8","ds \"Load Data:\n    '%s'\n    '%s'\n\"","","\"Load Data:\n    '%s'\n    '%s'\n\"","30","string","true"
"","008fe616","ds \"static void Mc::CPlatSaveGameDevice::cb2_SaveGameTask(CellSaveDataCBResult *\, CellSaveDataFileGet *\, CellSaveDataFileSet *)\"","","\"static void Mc::CPlatSaveGameDevice::cb2_SaveGameTask(CellSaveDataCBResult *\, CellSaveDataFileGet *\, CellSaveDataFileSet *)\"","124","string","true"
"","008fe694","ds \"cb2_SaveGameTask\n\"","","\"cb2_SaveGameTask\n\"","18","string","true"
"","008fe6ac","ds \"%s Open State.\n\"","","\"%s Open State.\n\"","16","string","true"
"","008fe6bc","ds \"%s Saving Icon.\n\"","","\"%s Saving Icon.\n\"","17","string","true"
"","008fe6d4","ds \"%s Writing file %s \n\"","","\"%s Writing file %s \n\"","21","string","true"
"","008fe6ec","ds \"%s Reading file %s \n\"","","\"%s Reading file %s \n\"","21","string","true"
"","008fe704","ds \"%s FOP_WAIT State.\n\"","","\"%s FOP_WAIT State.\n\"","20","string","true"
"","008fe71c","ds \"%s FOP_WRITE State.\n\"","","\"%s FOP_WRITE State.\n\"","21","string","true"
"","008fe734","ds \"%s FOP_READ State.\n\"","","\"%s FOP_READ State.\n\"","20","string","true"
"","008fe748","ds \"cb2_GetSizeTask\n\"","","\"cb2_GetSizeTask\n\"","17","string","true"
"","008fe75c","ds \"cb1_GetSizeTask\n\"","","\"cb1_GetSizeTask\n\"","17","string","true"
"","008fe770","ds \"static void Sys::CBaseNotify::sPlatProcessDefer()\"","","\"static void Sys::CBaseNotify::sPlatProcessDefer()\"","50","string","true"
"","008fe7a4","ds \"%s delay of system UI timed out\n\"","","\"%s delay of system UI timed out\n\"","33","string","true"
"","008fe7c5","ds \"Sys::CPlatNotification::CPlatNotification(Sys::CPlatNotification::ENotifyType\, int)\"","","\"Sys::CPlatNotification::CPlatNotification(Sys::CPlatNotification::ENotifyType\, int)\"","84","string","true"
"","008fe81c","ds \"%s -RegisterCallback returned error 0x%X\n\"","s_%s_-RegisterCallback_returned_er_008fe81c","\"%s -RegisterCallback returned error 0x%X\n\"","42","string","true"
"","008fe846","ds \"static void Sys::CShutdownCheck::sDoShutdown()\"","s_static_void_Sys::CShutdownCheck:_008fe846","\"static void Sys::CShutdownCheck::sDoShutdown()\"","47","string","true"
"","008fe878","ds \"%s Beginning shutdown...\n\"","s_%s_Beginning_shutdown..._008fe878","\"%s Beginning shutdown...\n\"","26","string","true"
"","008fe898","ds \"%s - calling exit\n\"","s_%s_-_calling_exit_008fe898","\"%s - calling exit\n\"","19","string","true"
"","008fe8ab","ds \"void Sys::CPlatNotification::Process()\"","","\"void Sys::CPlatNotification::Process()\"","39","string","true"
"","008fe8d4","ds \"%s - Unknown status: 0x%Lx\n\"","","\"%s - Unknown status: 0x%Lx\n\"","28","string","true"
"","008fe8f0","ds \"static void Sys::CShutdownCheck::sInit()\"","s_static_void_Sys::CShutdownCheck:_008fe8f0","\"static void Sys::CShutdownCheck::sInit()\"","41","string","true"
"","008fe919","ds \"static bool Sys::CShutdownCheck::sCheckMessage()\"","s_static_bool_Sys::CShutdownCheck:_008fe919","\"static bool Sys::CShutdownCheck::sCheckMessage()\"","49","string","true"
"","008fe94c","ds \"%s -CheckCallback returned error 0x%X\n\"","s_%s_-CheckCallback_returned_error_008fe94c","\"%s -CheckCallback returned error 0x%X\n\"","39","string","true"
"","008fe973","ds \"static void Sys::CShutdownCheck::CallbackShutdown(unsigned long long\, unsigned long long\, void *)\"","","\"static void Sys::CShutdownCheck::CallbackShutdown(unsigned long long\, unsigned long long\, void *)\"","98","string","true"
"","008fe9d8","ds \"%s - Exit Status requested.\n\"","","\"%s - Exit Status requested.\n\"","29","string","true"
"","008fead0","ds \"Gfx::CEventKey\"","","\"Gfx::CEventKey\"","15","string","true"
"","008feae0","ds \"Gfx::CChangeFOVKey\"","","\"Gfx::CChangeFOVKey\"","19","string","true"
"","008feaf8","ds \"Gfx::CTempoMatchingKey\"","","\"Gfx::CTempoMatchingKey\"","23","string","true"
"","008feb10","ds \"Gfx::CEmptyKey\"","","\"Gfx::CEmptyKey\"","15","string","true"
"","008feb40","ds \"models\\%s\"","","\"models\\%s\"","10","string","true"
"","008febe0","ds \"GeneralManager\"","","\"GeneralManager\"","15","string","true"
"","008febf0","ds \"UNKNOWN\"","","\"UNKNOWN\"","8","string","true"
"","008febf8","ds \"Reset Timer\"","","\"Reset Timer\"","12","string","true"
"","008fec08","ds \"Entire Frame\"","","\"Entire Frame\"","13","string","true"
"","008fec18","ds \"Main Viewport\"","","\"Main Viewport\"","14","string","true"
"","008fec28","ds \"Main nodelist\"","","\"Main nodelist\"","14","string","true"
"","008fec38","ds \"Static Mesh\"","","\"Static Mesh\"","12","string","true"
"","008fec48","ds \"Dynamic Mesh\"","","\"Dynamic Mesh\"","13","string","true"
"","008fec58","ds \"Primitive\"","","\"Primitive\"","10","string","true"
"","008fec70","ds \"Particle System\"","","\"Particle System\"","16","string","true"
"","008fec80","ds \"LightFlare\"","","\"LightFlare\"","11","string","true"
"","008fec90","ds \"ProceduralSmoke\"","","\"ProceduralSmoke\"","16","string","true"
"","008feca0","ds \"LightVolume\"","","\"LightVolume\"","12","string","true"
"","008fecb0","ds \"Projector\"","","\"Projector\"","10","string","true"
"","008fecc8","ds \"Volume2D\"","","\"Volume2D\"","9","string","true"
"","008fecd8","?? 56h    V","","\"Volume3D\"","9","string","false"
"","008fece8","ds \"Laser\"","","\"Laser\"","6","string","true"
"","008fecf0","ds \"Shadowmap\"","","\"Shadowmap\"","10","string","true"
"","008fed00","ds \"Shadowmap ZPass\"","","\"Shadowmap ZPass\"","16","string","true"
"","008fed10","ds \"Shadowmap Blur\"","","\"Shadowmap Blur\"","15","string","true"
"","008fed20","ds \"Deferred Shadow\"","","\"Deferred Shadow\"","16","string","true"
"","008fed30","ds \"Damage\"","","\"Damage\"","7","string","true"
"","008fed38","ds \"Pushback Nodelist\"","","\"Pushback Nodelist\"","18","string","true"
"","008fed50","ds \"ScreenFX\"","","\"ScreenFX\"","9","string","true"
"","008fed60","ds \"Visualizer Viewport\"","","\"Visualizer Viewport\"","20","string","true"
"","008fed78","ds \"Crowd Viewport\"","","\"Crowd Viewport\"","15","string","true"
"","008fed88","ds \"Highway Viewport\"","","\"Highway Viewport\"","17","string","true"
"","008feda0","ds \"Shadowmap Viewport\"","","\"Shadowmap Viewport\"","19","string","true"
"","008fedb8","ds \"TV Viewport\"","","\"TV Viewport\"","12","string","true"
"","008fedc8","ds \"Uknown Viewports\"","","\"Uknown Viewports\"","17","string","true"
"","008fede0","ds \"Remaining tasks\"","","\"Remaining tasks\"","16","string","true"
"","008fedf0","ds \"Total\"","","\"Total\"","6","string","true"
"","008fedf8","?? 5Ah    Z","","\"ZPass\"","6","string","false"
"","008fee00","ds \"Pre-main Nodelist\"","","\"Pre-main Nodelist\"","18","string","true"
"","008fee18","ds \"Split Overhead\"","","\"Split Overhead\"","15","string","true"
"","008fee30","ds \"Async CPU\"","","\"Async CPU\"","10","string","true"
"","008fee40","ds \"Main CPU\"","","\"Main CPU\"","9","string","true"
"","008fee4c","ds \"levels\\%s\\%s%s.scn.%s\"","","\"levels\\%s\\%s%s.scn.%s\"","22","string","true"
"","008fee70","ds \".skin\"","","\".skin\"","6","string","true"
"","008fee80","ds \"unknown\"","","\"unknown\"","8","string","true"
"","008fee8c","ds \"_material_snapshots\"","","\"_material_snapshots\"","20","string","true"
"","008feea0","ds \"FrameBuffer_MainList\"","","\"FrameBuffer_MainList\"","21","string","true"
"","008feeb8","ds \"ZBuffer_MainList\"","","\"ZBuffer_MainList\"","17","string","true"
"","008feed0","ds \"ZBuffer_MainList_ARGB\"","","\"ZBuffer_MainList_ARGB\"","22","string","true"
"","008feee8","ds \"ZBuffer_MainList_X16Y16\"","","\"ZBuffer_MainList_X16Y16\"","24","string","true"
"","008fef00","ds \"FrameBuffer_SplitRender\"","","\"FrameBuffer_SplitRender\"","24","string","true"
"","008fef18","ds \"FrameBuffer_PrevFrame\"","","\"FrameBuffer_PrevFrame\"","22","string","true"
"","008fef30","ds \"FrameBuffer_Workspace\"","","\"FrameBuffer_Workspace\"","22","string","true"
"","008fef48","ds \"FrameBuffer_Viewposition\"","","\"FrameBuffer_Viewposition\"","25","string","true"
"","008fef68","ds \"FrameBuffer_MSAA2x2Downsampled\"","","\"FrameBuffer_MSAA2x2Downsampled\"","31","string","true"
"","008fef88","ds \"ZBuffer_MSAA2x2Downsampled\"","","\"ZBuffer_MSAA2x2Downsampled\"","27","string","true"
"","008fefa8","ds \"FrameBuffer_2x2Downsampled\"","","\"FrameBuffer_2x2Downsampled\"","27","string","true"
"","008fefc8","ds \"ZBuffer_2x2Downsampled\"","","\"ZBuffer_2x2Downsampled\"","23","string","true"
"","008fefe0","ds \"ZBuffer_2x2Downsampled_ARGB\"","","\"ZBuffer_2x2Downsampled_ARGB\"","28","string","true"
"","008ff000","ds \"ZBuffer_Main_4x4Downsampled\"","","\"ZBuffer_Main_4x4Downsampled\"","28","string","true"
"","008ff020","ds \"ZBuffer_Main_4x4Downsampled_ARGB\"","","\"ZBuffer_Main_4x4Downsampled_ARGB\"","33","string","true"
"","008ff048","ds \"ZBuffer_Main_4x4Downsampled_X16Y16\"","","\"ZBuffer_Main_4x4Downsampled_X16Y16\"","35","string","true"
"","008ff070","ds \"FrameBuffer_BloomWorkspace\"","","\"FrameBuffer_BloomWorkspace\"","27","string","true"
"","008ff090","ds \"FrameBuffer_DOFWorkspace\"","","\"FrameBuffer_DOFWorkspace\"","25","string","true"
"","008ff0b0","ds \"FrameBuffer_Temp0_4x4Downsampled\"","","\"FrameBuffer_Temp0_4x4Downsampled\"","33","string","true"
"","008ff0d8","ds \"FrameBuffer_Temp1_4x4Downsampled\"","","\"FrameBuffer_Temp1_4x4Downsampled\"","33","string","true"
"","008ff100","ds \"FrameBuffer_PixelVelocity_4x4Downsampled\"","","\"FrameBuffer_PixelVelocity_4x4Downsampled\"","41","string","true"
"","008ff130","ds \"FrameBuffer_Accumulation_4x4Downsampled\"","","\"FrameBuffer_Accumulation_4x4Downsampled\"","40","string","true"
"","008ff158","ds \"FrameBuffer_ScreenFXAO_2x2Downsampled\"","","\"FrameBuffer_ScreenFXAO_2x2Downsampled\"","38","string","true"
"","008ff180","ds \"FrameBuffer_ScreenFXAO_4x4Downsampled\"","","\"FrameBuffer_ScreenFXAO_4x4Downsampled\"","38","string","true"
"","008ff1a8","ds \"FrameBuffer_ScreenFXAO_F16x2_2x2Downsampled\"","","\"FrameBuffer_ScreenFXAO_F16x2_2x2Downsampled\"","44","string","true"
"","008ff1d8","ds \"FrameBuffer_ScreenFXAO_F16x2_4x4Downsampled\"","","\"FrameBuffer_ScreenFXAO_F16x2_4x4Downsampled\"","44","string","true"
"","008ff208","ds \"FrameBuffer_Viewposition_2x2Downsampled\"","","\"FrameBuffer_Viewposition_2x2Downsampled\"","40","string","true"
"","008ff230","ds \"FrameBuffer_Viewposition_4x4Downsampled\"","","\"FrameBuffer_Viewposition_4x4Downsampled\"","40","string","true"
"","008ff258","ds \"FrameBuffer_LightVolume_4x4Downsampled\"","","\"FrameBuffer_LightVolume_4x4Downsampled\"","39","string","true"
"","008ff280","ds \"FrameBuffer_Volume3D_4x4Downsampled\"","","\"FrameBuffer_Volume3D_4x4Downsampled\"","36","string","true"
"","008ff2a8","ds \"FrameBuffer_Temp0_8x8Downsampled\"","","\"FrameBuffer_Temp0_8x8Downsampled\"","33","string","true"
"","008ff2d0","ds \"FrameBuffer_SizeVariable_Buffers\"","","\"FrameBuffer_SizeVariable_Buffers\"","33","string","true"
"","008ff2f8","ds \"FrameBuffer_Crowd\"","","\"FrameBuffer_Crowd\"","18","string","true"
"","008ff310","ds \"ZBuffer_Crowd\"","","\"ZBuffer_Crowd\"","14","string","true"
"","008ff320","ds \"FrameBuffer_JumboTron\"","","\"FrameBuffer_JumboTron\"","22","string","true"
"","008ff338","ds \"ZBuffer_JumboTron\"","","\"ZBuffer_JumboTron\"","18","string","true"
"","008ff350","ds \"FrameBuffer_ShadowRGBA_HighQuality\"","","\"FrameBuffer_ShadowRGBA_HighQuality\"","35","string","true"
"","008ff378","ds \"FrameBuffer_ShadowRGBA_HighQuality_MSAA2x2Downsampled\"","","\"FrameBuffer_ShadowRGBA_HighQuality_MSAA2x2Downsampled\"","54","string","true"
"","008ff3b0","ds \"ZBuffer_Shadowmap_HighQuality\"","","\"ZBuffer_Shadowmap_HighQuality\"","30","string","true"
"","008ff3d0","ds \"ZBuffer_Shadowmap_ARGB\"","","\"ZBuffer_Shadowmap_ARGB\"","23","string","true"
"","008ff3e8","ds \"ZBuffer_Shadowmap_X16Y16\"","","\"ZBuffer_Shadowmap_X16Y16\"","25","string","true"
"","008ff408","ds \"FrameBuffer_ShadowmapLinearZ\"","","\"FrameBuffer_ShadowmapLinearZ\"","29","string","true"
"","008ff428","ds \"FrameBuffer_Volume2DShadow\"","","\"FrameBuffer_Volume2DShadow\"","27","string","true"
"","008ff448","ds \"FrameBuffer_VignetteMask\"","","\"FrameBuffer_VignetteMask\"","25","string","true"
"","008ff468","ds \"FrameBuffer_BaseSmoke0\"","","\"FrameBuffer_BaseSmoke0\"","23","string","true"
"","008ff480","ds \"FrameBuffer_BaseSmoke1\"","","\"FrameBuffer_BaseSmoke1\"","23","string","true"
"","008ff498","ds \"FrameBuffer_BaseSmoke2\"","","\"FrameBuffer_BaseSmoke2\"","23","string","true"
"","008ff4b0","ds \"FrameBuffer_BaseSmoke3\"","","\"FrameBuffer_BaseSmoke3\"","23","string","true"
"","008ff4c8","ds \"FrameBuffer_BaseSmoke2D\"","","\"FrameBuffer_BaseSmoke2D\"","24","string","true"
"","008ff4e0","ds \"FrameBuffer_128x128\"","","\"FrameBuffer_128x128\"","20","string","true"
"","008ff4f8","ds \"FrameBuffer_64x64\"","","\"FrameBuffer_64x64\"","18","string","true"
"","008ff510","ds \"FrameBuffer_32x32\"","","\"FrameBuffer_32x32\"","18","string","true"
"","008ff528","ds \"FrameBuffer_16x16\"","","\"FrameBuffer_16x16\"","18","string","true"
"","008ff540","ds \"FrameBuffer_8x8\"","","\"FrameBuffer_8x8\"","16","string","true"
"","008ff550","ds \"FrameBuffer_4x4\"","","\"FrameBuffer_4x4\"","16","string","true"
"","008ff560","ds \"FrameBuffer_Luminance_64x64\"","","\"FrameBuffer_Luminance_64x64\"","28","string","true"
"","008ff580","ds \"FrameBuffer_Luminance_16x16\"","","\"FrameBuffer_Luminance_16x16\"","28","string","true"
"","008ff5a0","ds \"FrameBuffer_Luminance_4x4\"","","\"FrameBuffer_Luminance_4x4\"","26","string","true"
"","008ff5c0","ds \"FrameBuffer_Luminance_1x1\"","","\"FrameBuffer_Luminance_1x1\"","26","string","true"
"","008ff5e0","ds \"FrameBuffer_RainPosition\"","","\"FrameBuffer_RainPosition\"","25","string","true"
"","008ff600","ds \"FrameBuffer_WaterHeight0\"","","\"FrameBuffer_WaterHeight0\"","25","string","true"
"","008ff620","ds \"FrameBuffer_WaterHeight1\"","","\"FrameBuffer_WaterHeight1\"","25","string","true"
"","008ff640","ds \"FrameBuffer_WaterWorkspace\"","","\"FrameBuffer_WaterWorkspace\"","27","string","true"
"","008ff660","ds \"FrameBuffer_WaterNormalmap\"","","\"FrameBuffer_WaterNormalmap\"","27","string","true"
"","008ff680","ds \"ZBuffer_WaterNormlmap\"","","\"ZBuffer_WaterNormlmap\"","22","string","true"
"","008ff698","ds \"Unknown\"","","\"Unknown\"","8","string","true"
"","008ff6a0","?? 43h    C","","\"Crowd\"","6","string","false"
"","008ff6a8","ds \"JumboTron\"","","\"JumboTron\"","10","string","true"
"","008ff6b8","ds \"MainList\"","","\"MainList\"","9","string","true"
"","008ff6c8","ds \"DownsamplingZBuffer\"","","\"DownsamplingZBuffer\"","20","string","true"
"","008ff6e0","ds \"IntermediateScreenFX\"","","\"IntermediateScreenFX\"","21","string","true"
"","008ff6f8","ds \"Split\"","","\"Split\"","6","string","true"
"","008ff700","ds \"SoftEdgeParticle\"","","\"SoftEdgeParticle\"","17","string","true"
"","008ff718","ds \"FillBurstParticle\"","","\"FillBurstParticle\"","18","string","true"
"","008ff72c","ds \"NotUsed\"","","\"NotUsed\"","8","string","true"
"","008ff734","ds \"Scratch\"","","\"Scratch\"","8","string","true"
"","008ff73c","ds \"CurrentStage\"","","\"CurrentStage\"","13","string","true"
"","008ff74c","ds \"EntirePipeline\"","","\"EntirePipeline\"","15","string","true"
"","008ff75c","ds \"Global\"","","\"Global\"","7","string","true"
"","008ff7b0","ds \"Nx::CAnimLookup\"","","\"Nx::CAnimLookup\"","16","string","true"
"","008ff7c0","ds \"Unknown\"","","\"Unknown\"","8","string","true"
"","008ff7f0","?? 67h    g","","\"g %3.2f kb\n\"","12","string","false"
"","008ff7fc","?? 23h    #","","\"#######\n\"","9","string","false"
"","008ff80c","?? 23h    #","","\"### %s ###\n\"","12","string","false"
"","008ff81c","?? 2Dh    -","","\"----\n\"","6","string","false"
"","008ff84c","?? 20h     ","","\" | QDim_X\n\"","11","string","false"
"","008ff85c","?? 64h    d","","\"d %4d %12.2f\n\"","14","string","false"
"","008ff86c","ds \"Culling system allocated using %3.2f kb\n\"","","\"Culling system allocated using %3.2f kb\n\"","41","string","true"
"","008ff8a0","?? 64h    d","","\"d/%d).\n\"","8","string","false"
"","008ff8a8","ds \" scene.\n\"","","\" scene.\n\"","9","string","true"
"","008ff8b4","ds \"cene.\n\"","","\"cene.\n\"","7","string","true"
"","008ff8bc","ds \"%d - Inst: %s\n\"","","\"%d - Inst: %s\n\"","15","string","true"
"","008ff8cc","ds \"has no model.\n\"","","\"has no model.\n\"","15","string","true"
"","008ff8ec","?? 28h    (","","\"(%d)\n\"","6","string","false"
"","008ff8f4","ds \"%d - Geom: %s\n\"","","\"%d - Geom: %s\n\"","15","string","true"
"","008ff904","?? 20h     ","","\" (%d)\n\"","7","string","false"
"","008ff918","ds \"ta fits.\n\"","","\"ta fits.\n\"","10","string","true"
"","008ff924","ds \"nxcull_box_module\"","","\"nxcull_box_module\"","18","string","true"
"","008ff940","ds \"nxcull_bvs_module\"","","\"nxcull_bvs_module\"","18","string","true"
"","008ff960","ds \"nxcull_bypass_module\"","","\"nxcull_bypass_module\"","21","string","true"
"","008ff978","ds \"nxcull_occluder_module\"","","\"nxcull_occluder_module\"","23","string","true"
"","008ff994","ds \"nxcull_sphere_module\"","","\"nxcull_sphere_module\"","21","string","true"
"","008ffb50","ds \"Directional\"","","\"Directional\"","12","string","true"
"","008ffb68","ds \"Point\"","","\"Point\"","6","string","true"
"","008ffb78","ds \"Ambient\"","","\"Ambient\"","8","string","true"
"","008ffb80","ds \"Unknown\"","","\"Unknown\"","8","string","true"
"","008ffb88","ds \"CLightMgr_LTable\"","","\"CLightMgr_LTable\"","17","string","true"
"","008ffb9c","ds \"Light Group bit: %d (%s ?)already had ref count of 0. The counts may be off.\n\"","","\"Light Group bit: %d (%s ?)already had ref count of 0. The counts may be off.\n\"","78","string","true"
"","008ffbec","ds \"Freeing light 0x%X\n\"","","\"Freeing light 0x%X\n\"","20","string","true"
"","008ffc00","ds \"Unsupported light flag(0x%X). You can only specify a single flag per call.\n\"","","\"Unsupported light flag(0x%X). You can only specify a single flag per call.\n\"","76","string","true"
"","008ffc4c","?? 2Bh    +","","\"+++++\n\"","7","string","false"
"","008ffc54","?? 2Dh    -","","\"-----\n\"","7","string","false"
"","008ffcb8","ds \"loading/%s%s%s\"","","\"loading/%s%s%s\"","15","string","true"
"","008ffd88","ds \"diffuse\"","","\"diffuse\"","8","string","true"
"","008ffd90","ds \"transition\"","","\"transition\"","11","string","true"
"","008ffdb0","ds \"hilight1\"","","\"hilight1\"","9","string","true"
"","008ffdc0","ds \"hilight2\"","","\"hilight2\"","9","string","true"
"","008ffdd8","ds \"%s %s=[%d %d %d %d]\"","","\"%s %s=[%d %d %d %d]\"","20","string","true"
"","008ffdf0","ds \"%s %s=[%d %d %d %d] \"","","\"%s %s=[%d %d %d %d] \"","21","string","true"
"","008ffe08","ds \"Diffuse\"","","\"Diffuse\"","8","string","true"
"","008ffe20","ds \"Blend\"","","\"Blend\"","6","string","true"
"","008ffe30","ds \"Brighten\"","","\"Brighten\"","9","string","true"
"","008ffe40","ds \"Multiply\"","","\"Multiply\"","9","string","true"
"","008ffe50","ds \"SrcPlusDst\"","","\"SrcPlusDst\"","11","string","true"
"","008ffe60","ds \"Blend_AlphaDiffuse\"","","\"Blend_AlphaDiffuse\"","19","string","true"
